CustomerID,recency_days,avg_order_value,days_since_signup,avg_quantity_per_order,high_frequency
16800,11,1201.49,11,540.0,0
16801,163,404.93,273,124.75,0
16803,65,332.3,65,245.0,0
16804,23,179.0,270,82.0,0
16805,174,230.3,360,269.5,0
16806,103,200.37,239,94.5,0
16807,143,373.86,271,259.33,0
16808,99,144.21,274,98.0,0
16809,23,182.94,262,130.4,1
16810,192,309.54,192,114.0,0
16811,5,273.54,17,238.5,0
16812,361,479.35,361,81.0,0
16813,8,169.3,204,152.5,1
16814,14,309.96,370,131.86,1
16816,103,104.26,358,68.5,0
16817,3,178.31,368,91.33,1
16818,11,304.51,206,196.73,1
16820,96,497.61,96,307.0,0
16823,227,358.38,227,136.0,0
16824,16,230.32,164,118.0,0
16825,39,387.59,186,283.0,0
16826,51,341.7,51,158.0,0
16828,93,64.25,112,29.5,0
16829,157,197.22,157,99.0,0
16830,39,325.91,39,264.0,0
16832,184,66.38,217,11.0,0
16833,1,276.63,334,110.0,0
16834,228,413.46,228,358.0,0
16835,128,90.42,373,30.5,0
16836,40,125.94,117,82.5,0
16837,31,288.27,246,142.09,1
16838,197,294.42,288,92.5,0
16839,9,488.07,370,263.97,1
16841,37,311.64,288,375.0,1
16842,101,421.4,302,231.0,0
16843,43,637.29,327,634.94,1
16846,50,214.32,50,135.0,0
16847,43,193.44,43,78.0,0
16848,53,281.42,53,182.0,0
16849,187,124.57,187,33.0,0
16850,334,332.41,334,249.0,0
16851,4,114.15,52,90.33,0
16852,10,72.46,176,28.0,0
16855,24,164.2,43,82.0,0
16856,15,35.4,15,12.0,0
16858,369,375.69,369,91.0,0
16859,145,373.9,261,413.5,0
16861,60,86.88,158,70.0,0
16863,31,251.4,367,204.5,0
16866,141,69.25,162,20.0,0
16869,23,206.36,175,146.25,0
16871,22,468.72,271,208.83,1
16872,77,226.67,184,200.0,0
16873,5,1187.27,364,640.0,1
16875,67,419.11,340,213.8,1
16877,12,142.29,208,77.17,1
16878,84,13.3,84,12.0,0
16880,31,217.01,189,107.57,1
16881,67,432.0,67,600.0,0
16882,67,235.04,317,141.33,0
16883,187,138.36,372,52.0,0
16884,38,214.92,38,160.0,0
16885,15,157.17,357,61.33,0
16887,35,194.88,35,157.0,0
16889,195,526.22,337,308.33,0
16891,2,161.94,372,56.6,1
16892,1,105.11,184,47.8,1
16893,367,145.93,367,62.0,0
16895,65,219.14,65,102.0,0
16897,299,144.89,314,36.5,0
16898,26,169.6,369,139.67,0
16899,8,213.59,360,87.0,1
16900,17,295.7,63,277.67,0
16902,116,1706.88,116,629.0,0
16903,29,373.24,29,262.0,0
16904,4,234.64,367,127.12,1
16905,5,443.2,372,201.14,1
16906,82,144.94,249,70.25,0
16907,29,196.33,365,59.6,1
16909,72,379.14,72,436.0,0
16910,4,188.76,91,110.75,1
16912,29,234.13,323,93.55,1
16913,290,113.44,290,82.0,0
16914,36,208.46,36,121.0,0
16915,9,103.61,284,22.0,1
16916,24,288.13,372,220.0,0
16917,277,391.52,277,232.0,0
16918,50,178.14,317,120.17,1
16919,156,236.04,368,128.45,1
16921,61,169.79,61,171.0,0
16923,12,381.45,363,179.84,1
16924,21,282.25,84,164.33,0
16926,371,230.25,371,35.0,0
16927,116,181.02,362,331.0,0
16928,80,167.51,373,124.35,1
16929,4,185.06,156,132.71,1
16930,26,126.85,68,113.67,0
16931,5,219.25,370,150.38,1
16932,53,161.94,53,87.0,0
16933,1,281.62,239,144.0,0
16934,55,475.46,55,199.5,0
16936,26,262.68,26,173.0,0
16938,9,684.1,309,635.0,0
16940,52,1016.63,290,723.0,0
16942,13,213.4,228,90.11,1
16943,212,272.24,318,48.33,0
16945,22,228.71,358,143.42,1
16947,236,406.48,236,312.0,0
16948,139,145.01,326,538.0,0
16949,4,214.38,317,131.83,1
16950,57,392.85,367,214.67,0
16951,135,425.92,304,439.33,0
16952,109,83.8,109,46.0,0
16953,30,20.8,30,10.0,0
16954,1,231.68,360,117.11,1
16955,185,129.67,373,66.5,0
16956,18,308.74,18,114.0,0
16957,239,208.32,282,86.0,0
16959,87,117.35,87,49.0,0
16960,39,169.02,253,101.33,0
16961,116,234.17,116,125.0,0
16963,187,110.55,187,35.0,0
16965,227,201.19,227,291.0,0
16966,8,307.85,240,283.0,1
16967,189,319.02,189,333.0,0
16968,4,219.72,108,163.0,0
16969,39,216.8,192,272.0,0
16971,38,357.21,38,72.0,0
16976,267,251.52,267,88.0,0
16978,78,344.33,78,166.0,0
16979,4,308.67,298,144.17,1
16980,255,539.48,291,394.0,0
16982,61,384.06,61,182.0,0
16983,13,275.89,370,197.0,1
16984,88,2240.68,130,1211.5,0
16985,17,546.41,359,183.2,1
16986,30,936.6,30,520.0,0
16987,3,232.15,205,57.43,1
16988,5,126.12,5,43.0,0
16989,7,188.88,151,205.5,1
16990,219,179.0,219,100.0,0
16992,11,322.86,285,172.0,1
16996,30,242.83,353,90.67,1
16997,288,234.0,326,120.0,0
16998,150,73.75,304,19.0,0
16999,23,242.41,74,147.0,0
17001,1,362.69,359,196.73,1
17002,86,497.91,291,226.33,0
17004,46,706.47,93,409.5,0
17006,5,195.44,76,68.0,0
17007,51,148.32,357,99.5,1
17010,18,195.36,18,118.0,0
17011,30,270.9,30,186.0,0
17014,8,195.44,67,81.67,0
17015,29,614.19,185,660.33,0
17017,3,434.71,373,333.65,1
17018,41,460.05,326,88.0,0
17019,11,318.15,368,206.75,0
17022,31,71.0,31,108.0,0
17024,45,31.95,158,23.0,0
17025,61,119.26,373,78.33,0
17026,185,77.42,370,48.5,0
17027,79,148.38,317,70.17,1
17029,111,358.0,237,200.0,0
17030,64,146.87,64,146.0,0
17031,12,190.18,155,117.5,0
17033,86,343.38,359,250.0,0
17034,16,248.51,288,136.67,0
17035,246,216.76,312,114.5,0
17037,88,1267.32,88,656.0,0
17038,30,112.4,30,28.0,0
17040,138,449.73,138,181.0,0
17041,27,360.52,361,317.0,0
17042,3,208.88,247,198.8,1
17043,32,433.8,266,249.5,0
17044,25,948.48,25,504.0,0
17045,113,113.15,248,35.33,0
17046,157,642.02,157,510.0,0
17047,85,366.97,205,177.67,0
17048,118,308.45,331,161.67,0
17049,3,628.89,276,297.33,1
17050,96,538.14,300,269.0,1
17051,194,247.14,194,184.0,0
17052,28,413.75,28,261.0,0
17053,131,498.48,131,122.0,0
17054,28,271.27,245,160.8,1
17058,82,393.3,240,197.33,0
17059,30,619.01,370,371.0,1
17060,266,234.24,266,216.0,0
17061,74,475.66,232,138.73,1
17062,314,134.59,370,107.5,0
17063,21,208.73,289,110.0,1
17064,59,286.45,327,106.0,0
17068,12,216.77,368,103.05,1
17069,28,301.08,373,167.33,1
17070,114,312.14,114,133.0,0
17071,28,269.89,310,133.0,1
17073,18,361.52,109,189.75,0
17075,18,208.53,317,73.0,0
17076,36,280.36,365,98.33,0
17078,36,189.1,36,394.0,0
17079,78,118.8,78,24.0,0
17080,22,143.81,270,83.0,0
17081,25,145.08,46,39.0,0
17082,33,1001.92,318,524.5,0
17083,109,468.59,304,257.33,0
17084,35,1474.88,35,908.0,0
17085,123,313.33,363,157.2,1
17086,7,341.68,64,309.83,1
17088,28,497.75,254,217.0,0
17090,4,291.99,354,131.57,1
17091,3,425.31,368,194.0,1
17092,50,444.44,277,282.75,0
17094,322,302.0,322,152.0,0
17095,23,441.39,335,206.0,0
17096,15,255.53,262,84.75,0
17097,2,119.3,365,57.38,1
17100,18,485.87,18,400.0,0
17101,10,405.43,178,203.75,0
17102,262,25.5,262,2.0,0
17105,159,332.89,306,346.5,0
17107,33,1802.57,278,806.17,1
17109,29,147.51,232,98.17,1
17110,165,163.3,165,50.0,0
17111,47,248.61,47,302.0,0
17114,6,101.08,335,27.38,1
17115,8,279.17,233,124.0,0
17117,288,116.2,288,68.0,0
17118,318,157.02,318,154.0,0
17119,3,303.46,60,167.0,0
17120,233,307.46,233,120.0,0
17122,119,138.32,119,80.0,0
17123,162,345.3,162,246.0,0
17124,185,298.89,185,130.0,0
17125,50,259.35,50,291.0,0
17126,152,200.95,363,158.4,1
17128,335,157.09,335,76.0,0
17131,5,492.63,76,196.6,1
17133,16,698.89,266,390.0,1
17134,107,212.5,265,51.0,0
17135,16,162.82,372,174.86,1
17138,276,380.5,276,126.0,0
17139,16,889.04,289,431.83,1
17140,247,465.32,247,302.0,0
17142,239,579.0,239,81.0,0
17144,1,492.28,85,241.5,0
17146,106,249.93,359,70.67,0
17147,23,428.65,312,220.5,0
17148,52,124.88,52,82.0,0
17152,195,563.17,263,172.33,0
17153,24,213.78,24,104.0,0
17154,75,329.34,75,490.0,0
17155,18,125.85,178,121.0,0
17157,8,159.5,176,86.0,0
17158,32,422.32,360,259.33,0
17159,22,512.96,172,370.33,0
17160,31,586.34,242,476.0,1
17162,29,171.55,306,100.1,1
17163,22,146.55,78,33.0,0
17164,33,352.48,273,214.43,1
17165,284,158.68,284,100.0,0
17166,39,103.17,204,39.0,0
17169,58,417.89,183,263.0,0
17171,289,224.91,289,185.0,0
17172,79,317.76,79,480.0,0
17173,5,470.82,131,140.25,1
17174,218,59.9,218,41.0,0
17175,44,360.92,296,216.5,0
17176,202,306.13,202,170.0,0
17179,178,237.26,361,96.67,0
17180,56,199.01,316,170.75,0
17181,57,119.96,374,120.5,0
17183,8,557.88,105,216.0,1
17186,47,72.0,60,100.0,0
17187,227,203.95,227,144.0,0
17188,11,353.46,362,189.71,1
17189,106,192.2,359,113.5,0
17190,59,222.37,207,80.5,0
17191,28,299.3,368,166.71,1
17193,36,242.76,177,179.14,1
17194,274,131.31,361,59.5,0
17197,30,1013.01,30,191.0,0
17198,24,230.74,371,119.0,0
17201,54,342.63,54,268.0,0
17203,36,593.98,60,475.0,1
17204,175,391.14,264,161.5,0
17205,54,384.08,54,884.0,0
17206,53,204.24,53,76.0,0
17211,27,289.65,370,165.38,1
17212,253,226.85,253,147.0,0
17213,40,397.32,366,168.0,1
17214,60,178.19,359,46.0,1
17217,234,113.5,234,24.0,0
17218,4,196.07,368,95.8,1
17219,32,114.23,32,89.0,0
17220,24,228.45,364,136.07,1
17221,7,167.56,36,144.0,0
17222,65,354.15,65,128.0,0
17223,310,213.4,368,56.0,0
17226,309,393.49,309,406.0,0
17227,19,156.55,369,123.5,1
17228,16,238.26,372,191.5,1
17229,96,159.38,143,92.5,0
17230,264,454.8,360,206.38,1
17231,12,317.43,361,174.2,1
17232,3,210.76,15,101.5,0
17233,35,190.88,35,131.0,0
17234,183,149.89,183,55.0,0
17235,25,275.03,372,112.0,0
17236,13,152.69,363,79.0,1
17237,11,157.34,22,52.5,0
17238,3,220.27,371,107.18,1
17239,313,382.5,313,150.0,0
17242,108,567.52,180,305.5,0
17243,1,333.72,370,129.62,1
17244,53,954.9,53,616.0,0
17245,205,171.45,205,75.0,0
17247,15,282.19,15,106.0,0
17248,120,318.65,120,213.0,0
17250,4,192.26,261,84.0,0
17251,363,283.28,363,110.0,0
17252,117,176.93,186,96.5,0
17253,18,178.26,18,43.0,0
17254,5,136.22,15,126.0,0
17255,41,149.21,299,116.0,0
17256,107,120.0,312,70.5,0
17259,148,301.68,368,205.0,0
17262,52,250.67,366,73.4,1
17263,208,63.44,208,36.0,0
17265,139,281.45,181,197.0,0
17266,2,103.55,148,53.67,0
17267,127,158.81,127,79.5,0
17268,108,190.91,245,211.0,0
17272,42,537.16,263,444.5,0
17274,35,111.98,35,79.0,0
17277,228,532.68,323,215.0,0
17278,241,246.04,241,179.0,0
17279,58,187.83,58,48.0,0
17282,130,567.8,300,625.67,0
17284,60,275.43,336,227.33,1
17286,22,153.92,22,118.0,0
17287,26,152.02,373,79.86,1
17288,9,202.82,358,171.86,1
17289,32,314.8,180,173.33,0
17290,4,262.62,16,202.0,0
17291,308,550.8,308,72.0,0
17293,8,208.35,361,126.67,1
17295,29,185.65,65,98.0,0
17297,17,131.78,17,67.0,0
17298,101,249.21,125,193.5,0
17299,12,167.28,173,169.5,0
17301,21,197.63,21,149.0,0
17302,15,227.13,306,115.0,1
17303,361,250.04,361,144.0,0
17306,11,454.28,353,604.79,1
17309,95,82.75,95,41.0,0
17311,78,692.42,317,502.5,0
17312,139,214.77,159,124.0,0
17313,31,2328.84,31,1402.0,0
17314,25,315.99,313,237.0,1
17315,2,165.59,358,102.32,1
17317,46,866.78,90,382.0,0
17320,100,400.21,368,211.33,0
17321,8,350.43,68,186.5,0
17323,15,131.58,292,110.86,1
17324,18,247.56,367,211.0,0
17325,280,96.8,280,60.0,0
17329,14,261.56,315,71.0,0
17330,23,181.95,68,60.0,0
17331,124,175.2,124,16.0,0
17333,86,494.25,86,375.0,0
17334,302,153.51,309,157.5,0
17337,151,506.97,310,317.25,0
17338,17,830.49,361,391.0,1
17339,94,121.68,365,76.0,0
17340,30,1123.03,366,542.45,1
17341,157,260.45,367,163.0,0
17343,355,193.64,355,56.0,0
17344,46,160.57,46,66.0,0
17345,15,134.44,197,86.5,0
17346,4,178.44,373,110.47,1
17347,86,228.96,86,216.0,0
17348,15,231.9,298,280.2,1
17349,179,110.75,179,112.0,0
17350,8,321.52,51,198.75,0
17351,36,195.72,273,37.67,0
17353,129,870.0,154,600.0,0
17354,51,1393.06,51,1006.0,0
17356,312,178.22,312,166.0,0
17357,24,194.07,24,76.5,0
17358,303,182.92,355,101.0,0
17359,11,127.86,11,161.0,0
17360,17,195.26,184,111.67,0
17361,49,162.73,292,52.33,0
17362,239,156.12,310,95.5,0
17364,1,407.38,331,245.55,1
17365,13,600.2,333,597.12,1
17367,238,168.4,238,150.0,0
17368,23,239.08,338,173.88,1
17370,73,111.54,170,135.0,0
17371,17,141.3,361,50.67,0
17372,41,167.84,363,93.62,1
17373,40,161.73,313,102.0,0
17374,219,247.88,281,42.5,0
17375,199,133.37,361,122.33,0
17376,71,101.6,311,43.0,0
17377,24,205.05,374,103.8,1
17379,11,404.66,11,663.0,0
17381,9,699.16,372,884.45,1
17382,65,65.4,65,25.0,0
17383,4,199.29,4,150.0,0
17384,19,168.2,219,44.0,0
17385,15,261.11,15,201.0,0
17386,8,447.74,166,317.0,1
17387,20,392.06,34,271.0,0
17388,78,314.89,288,267.0,0
17389,1,936.28,331,223.88,1
17391,164,254.4,165,240.0,0
17392,307,228.96,358,160.0,0
17394,219,203.87,219,241.0,0
17396,39,916.35,372,250.62,1
17397,22,348.2,22,127.0,0
17398,115,217.79,255,103.33,0
17400,126,425.99,353,219.4,1
17402,5,202.6,369,53.92,1
17403,36,281.62,36,117.0,0
17404,4,2127.12,360,2183.2,1
17405,1,343.8,150,242.0,0
17406,333,733.47,367,262.33,0
17408,163,32.65,163,3.0,0
17409,185,385.92,248,52.5,0
17410,16,242.94,215,123.2,1
17411,12,259.65,261,102.0,0
17412,3,179.72,372,105.43,1
17414,44,389.0,185,1050.0,0
17415,80,507.84,80,114.0,0
17416,30,984.77,281,614.57,1
17418,42,231.73,324,144.5,0
17419,11,352.21,367,156.33,1
17420,50,199.61,374,88.33,0
17422,16,329.9,296,375.5,1
17423,46,349.2,218,229.5,0
17425,19,379.58,61,203.5,0
17426,8,839.54,282,515.67,1
17427,72,100.8,72,34.0,0
17428,1,616.32,369,338.36,1
17429,128,174.97,219,208.0,0
17430,33,132.88,365,95.0,0
17431,313,403.3,313,292.0,0
17432,18,182.88,37,103.5,0
17433,88,303.16,88,185.0,0
17434,2,339.12,85,241.86,1
17436,2,108.15,227,45.0,0
17438,254,388.45,254,103.0,0
17440,157,62.14,248,82.0,0
17442,37,374.76,290,249.33,1
17443,220,534.24,220,504.0,0
17444,148,980.01,173,706.33,0
17446,177,60.45,310,99.0,0
17447,40,270.76,72,221.5,0
17449,2,360.12,360,160.29,1
17450,8,4229.36,368,1521.59,1
17451,1,245.91,106,171.86,1
17453,18,243.36,64,109.5,0
17454,192,129.38,360,60.75,0
17455,204,131.7,204,66.0,0
17456,365,249.86,365,222.0,0
17457,127,347.54,339,165.2,1
17458,15,316.5,15,170.0,0
17459,43,328.65,60,268.5,0
17460,94,103.74,373,39.33,1
17461,23,252.49,30,266.33,0
17462,60,337.84,284,113.5,0
17463,16,379.28,313,219.0,1
17464,158,289.96,158,220.0,0
17466,10,381.64,79,153.0,0
17468,10,68.5,14,58.0,0
17469,16,374.19,205,157.4,1
17470,45,225.01,368,335.0,1
17472,191,236.76,299,154.0,0
17475,79,194.37,79,178.0,0
17480,78,511.82,78,338.0,0
17481,4,313.9,94,265.25,0
17483,65,138.01,183,63.67,0
17486,261,396.87,261,191.0,0
17489,59,188.32,213,214.0,0
17490,1,298.9,177,162.0,1
17491,1,355.89,368,201.3,1
17492,248,374.57,248,155.0,0
17495,8,248.78,39,114.5,0
17496,359,271.05,359,79.0,0
17498,76,272.22,76,394.0,0
17499,290,622.88,290,711.0,0
17500,17,379.33,30,5.67,0
17501,221,144.3,221,80.0,0
17502,9,172.28,29,94.0,0
17503,3,279.48,39,243.0,0
17504,206,333.0,323,184.89,1
17505,162,572.92,206,278.0,0
17506,76,302.2,76,139.0,0
17507,262,302.79,309,179.5,0
17508,281,387.31,281,289.0,0
17509,58,764.39,63,441.75,1
17510,25,308.48,25,214.0,0
17511,3,2937.5,374,2082.23,1
17512,29,292.5,302,275.3,1
17513,72,513.2,72,254.0,0
17514,128,208.65,128,135.0,0
17515,31,159.76,318,60.75,0
17516,15,153.62,286,83.2,1
17517,309,153.94,309,102.0,0
17519,17,307.34,368,206.0,1
17520,54,546.81,54,365.0,0
17521,30,241.07,199,173.0,0
17522,2,214.14,218,206.8,1
17523,11,163.18,19,218.0,0
17524,361,145.0,361,90.0,0
17525,360,422.7,360,82.0,0
17526,5,298.97,366,77.5,0
17527,54,234.84,218,122.0,0
17528,1,453.56,71,267.25,1
17530,1,238.5,365,152.6,1
17531,190,296.7,190,136.0,0
17534,54,223.36,54,103.0,0
17535,280,164.4,280,136.0,0
17536,177,76.5,177,6.0,0
17537,30,448.81,303,350.0,0
17538,26,98.42,26,134.0,0
17540,25,289.45,316,97.0,0
17542,270,170.75,270,134.0,0
17545,43,215.32,43,113.67,0
17548,234,103.3,234,58.0,0
17549,24,74.43,52,105.0,0
17550,197,89.05,243,28.67,0
17551,359,306.84,359,150.0,0
17552,60,232.6,372,179.75,0
17553,130,1487.6,130,1048.0,0
17554,1,390.49,148,352.6,1
17555,20,241.63,335,174.5,0
17556,206,157.9,206,101.0,0
17557,14,180.49,81,102.0,0
17560,95,213.74,311,158.75,0
17561,19,167.62,19,146.0,0
17562,14,160.34,173,116.71,1
17564,24,151.34,80,48.67,0
17566,8,450.6,25,259.0,0
17567,7,541.43,372,329.0,1
17569,332,344.14,332,159.0,0
17571,50,374.63,298,226.25,0
17572,71,56.69,373,23.75,0
17573,29,126.87,94,102.67,0
17574,243,185.65,243,77.0,0
17576,8,190.67,365,104.95,1
17578,218,143.46,218,138.0,0
17579,5,149.63,179,86.0,0
17580,253,71.91,358,29.33,0
17581,1,441.8,372,237.08,1
17582,236,175.27,236,123.0,0
17584,7,621.15,127,229.0,0
17585,109,283.27,338,417.75,0
17588,100,413.4,233,225.33,0
17589,60,601.04,240,407.75,0
17590,2,493.07,40,276.0,0
17591,73,318.0,367,144.14,1
17593,4,785.47,353,620.2,1
17594,85,496.59,255,275.0,0
17595,12,194.4,37,114.5,0
17596,23,403.99,369,628.57,1
17597,214,2044.37,214,1176.0,0
17600,18,161.67,18,144.0,0
17601,239,116.01,239,103.0,0
17602,2,850.5,324,691.83,1
17603,78,394.72,78,74.0,0
17604,217,154.68,312,84.5,0
17608,33,96.71,33,116.0,0
17609,41,222.44,327,144.6,1
17611,7,265.61,361,170.67,1
17612,53,341.41,298,301.33,1
17613,23,325.65,306,178.29,1
17614,57,390.07,57,238.0,0
17615,130,109.87,222,46.67,0
17616,174,190.4,368,74.67,0
17618,6,323.86,362,110.33,0
17619,312,218.52,312,127.0,0
17620,60,81.44,60,60.0,0
17621,21,459.97,354,171.33,0
17623,33,527.05,33,265.0,0
17624,15,421.74,218,277.0,0
17625,18,511.75,258,299.5,0
17628,81,75.75,81,79.0,0
17629,6,226.76,360,203.62,1
17630,170,251.8,232,79.0,0
17631,2,176.11,232,111.33,0
17633,31,331.21,120,161.0,0
17634,36,262.44,338,93.33,1
17636,19,285.56,19,182.0,0
17637,31,273.53,115,140.0,0
17639,276,108.5,276,49.0,0
17640,87,621.66,87,250.0,0
17642,120,356.14,176,237.0,0
17643,373,101.55,373,71.0,0
17644,1,263.24,261,163.0,1
17646,219,336.13,365,107.67,0
17647,65,133.06,65,30.0,0
17648,61,449.38,250,121.75,0
17649,138,868.49,138,399.0,0
17650,21,166.08,21,150.0,0
17651,12,394.5,177,311.2,1
17652,25,405.64,281,209.08,1
17653,37,301.89,120,352.25,0
17654,277,117.55,277,41.0,0
17655,11,376.99,366,159.43,1
17656,73,334.94,129,279.8,1
17658,26,297.71,211,308.0,0
17659,17,249.96,372,127.08,1
17660,141,196.0,141,130.0,0
17663,26,257.56,287,113.86,1
17664,19,302.32,212,302.0,0
17666,4,364.08,66,298.0,0
17667,66,411.1,299,206.6,1
17668,1,173.88,38,46.5,0
17669,43,486.67,250,273.71,1
17670,228,205.7,228,110.0,0
17671,16,393.18,365,193.0,0
17672,50,1589.08,309,845.0,0
17673,2,271.52,320,247.83,1
17674,74,275.52,369,336.0,0
17675,1,657.23,367,269.68,1
17676,4,231.28,366,155.33,1
17677,2,545.44,369,325.83,1
17678,264,298.11,264,207.0,0
17679,53,996.06,86,364.5,0
17680,24,184.4,24,96.0,0
17682,10,412.39,368,227.83,1
17684,44,239.41,44,145.0,0
17685,17,455.93,372,279.43,1
17686,7,819.92,303,354.0,1
17690,30,317.2,373,118.2,1
17691,358,145.2,369,67.0,0
17692,127,185.24,359,168.0,0
17693,137,200.47,137,231.0,0
17694,142,283.12,142,184.0,0
17695,132,382.67,172,389.5,0
17696,38,285.71,365,219.5,1
17697,236,338.95,236,93.0,0
17698,261,154.95,261,93.0,0
17700,17,633.66,281,316.5,0
17701,253,417.95,253,109.0,0
17702,30,456.09,206,338.25,0
17703,35,266.25,138,196.67,0
17704,169,442.6,240,171.5,0
17705,3,202.61,302,107.0,1
17706,4,617.91,367,229.35,1
17707,185,76.2,336,72.0,0
17708,188,133.54,325,45.5,0
17709,170,137.45,170,17.0,0
17711,11,192.55,290,123.0,0
17712,45,522.91,45,215.0,0
17714,321,153.0,321,92.0,0
17715,201,326.4,201,384.0,0
17716,23,514.18,268,279.27,1
17718,232,139.35,232,83.0,0
17719,38,359.74,256,164.4,1
17720,26,298.98,368,144.0,0
17722,96,606.01,367,398.75,0
17723,127,546.07,214,132.0,1
17724,71,344.33,138,100.0,0
17725,16,312.64,267,196.55,1
17727,15,1060.25,15,645.0,0
17728,4,958.67,87,489.67,0
17730,3,407.58,326,275.08,1
17731,79,310.03,183,123.25,0
17732,373,303.97,373,93.0,0
17733,39,346.1,262,231.5,0
17734,54,233.54,234,140.67,0
17735,2,690.0,368,444.16,1
17736,9,125.81,113,79.33,0
17737,9,84.12,58,54.0,0
17738,19,469.76,282,257.25,0
17739,12,398.76,360,123.0,1
17742,113,177.56,333,44.5,0
17744,4,387.07,358,568.67,1
17746,240,110.25,240,29.0,0
17747,113,71.4,113,12.0,0
17749,178,337.26,256,160.0,0
17750,5,199.73,164,439.67,1
17752,359,80.64,359,192.0,0
17754,1,354.45,260,373.8,1
17757,1,186.84,372,110.67,1
17758,19,432.09,250,261.38,1
17759,17,278.33,169,236.0,0
17760,22,143.79,373,119.5,0
17761,33,712.78,33,398.0,0
17763,263,15.0,263,12.0,0
17764,51,409.41,211,197.5,0
17765,159,123.96,257,48.0,0
17767,15,271.2,15,128.0,0
17768,8,757.73,166,395.33,0
17769,13,399.8,321,186.2,1
17770,199,228.65,282,73.0,1
17771,57,122.9,323,143.5,0
17772,11,91.38,11,29.0,0
17774,97,306.35,305,128.0,0
17775,255,56.4,255,72.0,0
17777,25,221.95,100,169.0,0
17779,21,219.52,144,132.33,0
17781,159,94.01,253,17.0,0
17783,72,141.74,248,177.0,0
17785,53,131.94,53,67.0,0
17786,85,139.37,317,100.0,0
17787,153,466.3,371,227.5,0
17788,74,558.95,130,105.5,0
17789,281,225.9,281,74.0,0
17790,27,140.4,365,59.71,1
17791,30,106.1,30,46.0,0
17793,25,323.04,25,232.0,0
17795,180,175.2,265,170.5,0
17796,40,174.48,370,44.5,0
17797,22,260.14,183,166.0,0
17799,22,305.59,361,175.8,1
17800,37,133.22,334,81.78,1
17802,82,428.35,372,250.67,0
17805,74,512.31,74,478.0,0
17806,11,546.04,11,727.0,0
17809,16,450.99,374,171.42,1
17811,4,200.97,334,107.1,1
17812,13,183.04,368,87.5,0
17813,14,354.18,71,158.0,1
17816,37,9.14,365,7.5,0
17817,4,129.23,277,22.33,0
17819,72,529.27,371,147.29,1
17824,51,298.4,51,408.0,0
17827,5,399.09,365,249.4,1
17828,23,455.02,185,166.75,0
17829,299,889.24,299,496.0,0
17830,2,132.9,289,30.67,0
17831,33,35.4,33,12.0,0
17832,50,155.37,50,208.0,0
17835,3,116.88,23,116.0,0
17836,47,110.21,47,88.0,0
17837,42,199.17,163,64.75,1
17838,27,555.86,372,375.8,1
17839,42,338.8,42,285.0,0
17841,2,330.58,373,186.06,1
17843,303,205.48,303,113.0,0
17844,107,51.56,107,52.0,0
17846,85,2033.1,85,1.0,0
17848,81,100.13,358,44.22,1
17849,218,151.45,334,28.5,0
17850,372,158.56,374,50.97,1
17852,12,57.17,12,26.5,0
17854,185,155.63,227,42.0,0
17855,373,208.97,373,197.0,0
17856,2,354.51,282,210.5,0
17857,4,1168.65,366,837.22,1
17858,6,429.64,369,225.5,1
17859,305,148.21,305,127.0,0
17860,369,252.8,369,104.0,0
17861,3,262.6,320,248.5,1
17862,324,330.9,324,100.0,0
17863,59,526.67,369,439.67,1
17864,13,199.17,276,270.0,0
17865,31,526.32,364,287.85,1
17866,143,329.65,143,174.0,0
17867,30,199.52,289,90.33,1
17869,107,85.64,368,22.2,1
17870,2,157.86,367,116.75,1
17871,205,155.9,205,182.0,0
17873,80,371.83,373,209.4,1
17874,185,113.91,256,36.83,1
17877,170,237.61,170,98.0,0
17878,44,379.45,44,401.0,0
17879,174,178.52,174,45.0,0
17880,365,458.92,365,314.0,0
17881,304,133.35,304,32.0,0
17883,3,167.94,246,94.75,0
17884,4,179.36,372,213.5,0
17885,12,190.19,12,167.0,0
17886,32,299.87,250,160.33,0
17887,129,111.35,129,30.0,0
17888,21,90.76,357,122.5,1
17889,212,101.94,322,39.5,0
17890,323,301.04,361,208.0,0
17891,162,203.86,162,393.0,0
17892,56,81.37,155,36.33,0
17893,225,112.25,225,161.0,0
17894,72,139.98,366,50.62,1
17895,44,98.0,44,130.0,0
17896,23,256.32,23,288.0,0
17897,173,188.87,374,76.33,0
17898,85,76.03,207,95.0,0
17899,159,155.8,159,171.0,0
17900,190,56.1,190,36.5,0
17901,29,110.38,29,24.0,0
17904,21,191.67,21,63.0,0
17905,71,200.06,373,101.75,0
17906,247,72.9,247,26.0,0
17908,374,243.28,374,173.0,0
17911,9,366.23,9,223.0,0
17912,310,62.2,365,37.0,1
17913,59,205.8,356,144.5,0
17914,4,336.43,4,473.0,0
17917,45,113.76,363,62.33,0
17919,88,1304.04,88,756.0,0
17920,4,247.3,374,148.0,1
17921,64,206.63,266,107.5,0
17923,282,207.5,282,50.0,0
17924,12,423.21,374,165.71,1
17925,373,244.08,373,72.0,0
17926,133,198.64,204,153.0,0
17928,45,106.27,246,70.0,0
17929,11,210.75,309,27.0,0
17930,36,348.1,239,318.8,1
17931,134,204.18,256,124.5,0
17932,29,443.86,211,263.0,0
17934,52,352.12,59,239.0,0
17935,138,72.9,142,41.0,0
17936,5,389.84,5,262.0,0
17937,9,614.46,362,250.57,1
